date,open,high,low,close,volume
2020-03-09T00:00:00.000Z,19.676909610929577,19.902968013053144,18.920105395124594,19.155992423427445,3.5930485e+07
2020-03-10T00:00:00.000Z,18.861133638048884,19.873482134515285,18.802161880973166,19.775195872722435,3.0706949e+07
2020-03-11T00:00:00.000Z,19.853824882156715,19.922625265411714,19.14616379724816,19.155992423427445,2.442728e+07
2020-03-12T00:00:00.000Z,18.674389740642457,19.047877535455303,18.55644622649103,18.753018750076738,1.9198146e+07
2020-03-13T00:00:00.000Z,17.66204124417605,18.743190123897456,17.298382075542488,18.44833133851889,2.6842036e+07
2020-03-16T00:00:00.000Z,18.48764584323603,18.723532871538886,17.101809551956773,17.406496963514627,2.6078182e+07
2020-03-17T00:00:00.000Z,17.64238399181748,17.94707140337533,17.003523290163923,17.750498879789617,2.0311465e+07
2020-03-18T00:00:00.000Z,17.87827102012033,18.153472553140322,17.26889619700463,17.2885534493632,1.9007918e+07
2020-03-19T00:00:00.000Z,17.494954599128196,17.829127889223905,17.05266642106035,17.721013001251762,1.9076015e+07
2020-03-20T00:00:00.000Z,18.006043160451043,18.045357665168183,17.50478322530748,17.87827102012033,1.2639601e+07
2020-03-23T00:00:00.000Z,17.20009581374963,17.671869870355337,16.885579776012495,16.954380159267494,1.2986516e+07
2020-03-24T00:00:00.000Z,17.357353832618198,17.48512597294891,16.924894280729635,17.396668337335342,1.2972515e+07
2020-03-25T00:00:00.000Z,17.829127889223905,17.848785141582475,17.494954599128196,17.57358360856248,1.2993286e+07
2020-03-26T00:00:00.000Z,17.357353832618198,17.50478322530748,17.16078130903249,17.2197530661082,1.0541224e+07
2020-03-27T00:00:00.000Z,17.455640094411056,17.59324086092105,17.20009581374963,17.22958169228749,1.004018e+07
2020-03-30T00:00:00.000Z,16.846265271295355,16.846265271295355,16.374491214689648,16.620206869171785,1.3145027e+07
2020-03-31T00:00:00.000Z,16.856093897474636,16.924894280729635,16.492434728841076,16.50226335502036,8.327089e+06
2020-04-01T00:00:00.000Z,16.384319840868937,16.816779392757496,16.374491214689648,16.443291597944647,9.436097e+06
2020-04-02T00:00:00.000Z,16.403977093227507,16.983866037805353,16.403977093227507,16.983866037805353,1.1803529e+07
2020-04-03T00:00:00.000Z,16.87575114983321,16.954380159267494,16.59072099063393,16.65952137388893,9.405905e+06
2020-04-07T00:00:00.000Z,17.101809551956773,17.455640094411056,17.013351916343204,17.298382075542488,1.5976188e+07
2020-04-08T00:00:00.000Z,17.18043856139106,17.406496963514627,17.13129543049463,17.318039327901058,1.1811533e+07
2020-04-09T00:00:00.000Z,17.494954599128196,18.11415804842318,17.435982842052482,17.740670253610332,2.168202e+07
2020-04-10T00:00:00.000Z,17.445811468231767,17.671869870355337,16.983866037805353,17.09198092577749,1.4612389e+07
2020-04-13T00:00:00.000Z,16.89540840219178,17.05266642106035,16.689007252426784,16.89540840219178,7.786069e+06
2020-04-14T00:00:00.000Z,17.003523290163923,17.30821070172177,16.924894280729635,17.259067570825344,9.581946e+06
2020-04-15T00:00:00.000Z,17.278724823183914,17.455640094411056,17.003523290163923,17.003523290163923,9.876495e+06
2020-04-16T00:00:00.000Z,16.905237028371065,17.48512597294891,16.816779392757496,17.318039327901058,1.4321166e+07
2020-04-17T00:00:00.000Z,17.494954599128196,17.62272673945891,17.062495047239633,17.07232367341892,1.380875e+07
2020-04-20T00:00:00.000Z,17.082152299598203,17.30821070172177,16.954380159267494,17.26889619700463,9.217196e+06
2020-04-21T00:00:00.000Z,17.327867954080343,17.347525206438913,16.954380159267494,17.1509526828532,9.848644e+06
2020-04-22T00:00:00.000Z,16.983866037805353,17.347525206438913,16.836436645116066,17.18043856139106,1.0460902e+07
2020-04-23T00:00:00.000Z,17.16078130903249,17.2197530661082,16.905237028371065,16.915065654550354,9.397496e+06
2020-04-24T00:00:00.000Z,16.836436645116066,16.974037411626064,16.374491214689648,16.52192060737893,1.1810387e+07
2020-04-27T00:00:00.000Z,16.531749233558216,16.757807635681782,16.492434728841076,16.531749233558216,6.306798e+06
2020-04-28T00:00:00.000Z,16.620206869171785,16.69883587860607,15.529229363271096,16.0010034198768,1.1663584e+07
2020-04-29T00:00:00.000Z,16.020660672235373,16.856093897474636,16.0010034198768,16.443291597944647,1.2705797e+07
2020-04-30T00:00:00.000Z,16.443291597944647,16.865922523653925,16.374491214689648,16.787293514219638,1.5155408e+07
2020-05-06T00:00:00.000Z,16.57106373827536,17.042837794881063,16.512091981199646,17.033009168701774,1.3822212e+07
2020-05-07T00:00:00.000Z,17.042837794881063,17.12146680431535,16.708664504785357,16.728321757143927,1.0752995e+07
2020-05-08T00:00:00.000Z,16.865922523653925,17.66204124417605,16.836436645116066,17.396668337335342,2.4079614e+07
2020-05-11T00:00:00.000Z,17.52444047766605,17.52444047766605,17.033009168701774,17.170609935211772,1.2009285e+07
2020-05-12T00:00:00.000Z,17.170609935211772,17.298382075542488,16.80695076657821,16.974037411626064,8.847719e+06
2020-05-13T00:00:00.000Z,16.816779392757496,17.12146680431535,16.718493130964642,16.885579776012495,8.476964e+06
2020-05-14T00:00:00.000Z,16.757807635681782,16.767636261861067,16.551406485916786,16.561235112096075,9.628976e+06
2020-05-15T00:00:00.000Z,16.767636261861067,17.37701108497677,16.757807635681782,16.87575114983321,1.8465107e+07
2020-05-18T00:00:00.000Z,16.669350000068214,16.80695076657821,16.354833962331078,16.57106373827536,1.2419391e+07
2020-05-19T00:00:00.000Z,16.708664504785357,16.934722906908924,16.708664504785357,16.757807635681782,8.29684e+06
2020-05-20T00:00:00.000Z,16.856093897474636,16.885579776012495,16.52192060737893,16.600549616813215,7.530647e+06
2020-05-21T00:00:00.000Z,16.6103782429925,16.718493130964642,16.28603357907608,16.28603357907608,8.179433e+06
2020-05-22T00:00:00.000Z,16.21723319582108,16.41380571940679,15.883059905725373,15.971517541338942,8.14841e+06
2020-05-25T00:00:00.000Z,16.0010034198768,16.050146550773224,15.71597326067752,15.794602270111804,6.583958e+06
2020-05-26T00:00:00.000Z,15.873231279546086,16.059975176952513,15.843745401008233,16.040317924593943,5.401844e+06
2020-05-27T00:00:00.000Z,16.030489298414654,16.030489298414654,15.725801886856805,15.745459139215376,6.626794e+06
2020-05-28T00:00:00.000Z,15.755287765394662,16.14843281256608,15.745459139215376,15.942031662801085,8.2171e+06
2020-05-29T00:00:00.000Z,15.725801886856805,15.873231279546086,15.627515625063952,15.833916774828944,5.937848e+06
2020-06-01T00:00:00.000Z,17.003523290163923,17.416325589693912,16.89540840219178,17.416325589693912,3.0098663e+07
2020-06-02T00:00:00.000Z,17.94707140337533,18.065014917526753,17.2885534493632,17.367182458797487,3.8619585e+07
2020-06-03T00:00:00.000Z,17.60306948710034,17.760327505968906,16.924894280729635,17.033009168701774,2.5101241e+07
2020-06-04T00:00:00.000Z,17.20009581374963,17.318039327901058,16.856093897474636,16.993694663984634,1.4939895e+07
2020-06-05T00:00:00.000Z,17.003523290163923,18.694046993001027,16.757807635681782,18.25175881493318,5.6707996e+07
2020-06-08T00:00:00.000Z,17.996214534271754,18.07484354370604,17.57358360856248,17.671869870355337,3.2912872e+07
2020-06-09T00:00:00.000Z,17.701355748893192,18.065014917526753,17.57358360856248,17.66204124417605,2.5205488e+07
2020-06-10T00:00:00.000Z,17.494954599128196,18.16330117931961,17.367182458797487,17.838956515403186,2.0956365e+07
2020-06-11T00:00:00.000Z,17.819299263044616,18.477817217056746,17.62272673945891,17.888099646299615,3.0515783e+07
2020-06-12T00:00:00.000Z,17.22958169228749,18.0355290389889,17.22958169228749,17.779984758327476,2.2409586e+07
2020-06-15T00:00:00.000Z,17.888099646299615,18.35987370290532,17.691527122713907,17.701355748893192,2.5627224e+07
2020-06-16T00:00:00.000Z,17.937242777196044,18.09450079606461,17.750498879789617,17.976557281913184,1.5949311e+07
2020-06-17T00:00:00.000Z,17.937242777196044,18.13381530078175,17.59324086092105,17.907756898658185,1.8563214e+07
2020-06-18T00:00:00.000Z,17.897928272478904,18.16330117931961,17.62272673945891,17.927414151016755,2.1230346e+07
2020-06-19T00:00:00.000Z,18.281244693471038,18.743190123897456,17.770156132148188,18.44833133851889,3.9278056e+07
2020-06-22T00:00:00.000Z,18.27141606729175,19.16582104960673,18.16330117931961,18.497474469415316,4.2237051e+07
2020-06-23T00:00:00.000Z,18.458159964698176,18.861133638048884,18.340216450546748,18.713704245359597,3.0250439e+07
2020-06-24T00:00:00.000Z,18.762847376256026,18.821819133331736,18.310730572008893,18.409016833801747,2.0165221e+07
2020-06-29T00:00:00.000Z,19.01839165691745,19.155992423427445,18.12398667460247,18.21244431021604,2.3695867e+07
2020-06-30T00:00:00.000Z,18.21244431021604,19.53930884441958,18.173129805498895,19.067534787813877,4.2371821e+07
2020-07-01T00:00:00.000Z,19.264107311399588,19.293593189937443,18.53678897413246,18.870962264228165,2.8092678e+07
2020-07-02T00:00:00.000Z,18.821819133331736,20.08971191045957,18.595760731208173,19.853824882156715,5.3857919e+07
2020-07-03T00:00:00.000Z,20.04056877956314,20.993945518953833,19.617937853853867,20.679429481216697,6.9962236e+07
2020-07-06T00:00:00.000Z,21.50503408027668,22.743440978866655,20.98411689277455,22.743440978866655,8.8516521e+07
2020-07-07T00:00:00.000Z,22.605840212356657,22.645154717073797,21.50503408027668,21.927665005985958,8.298954e+07
2020-07-08T00:00:00.000Z,21.750749734758816,23.578874204105922,21.652463472965966,22.96949938099022,6.8866166e+07
2020-07-09T00:00:00.000Z,22.5075539505638,23.49041656849235,22.261838296081663,22.910527623914508,6.3616383e+07
2020-07-10T00:00:00.000Z,22.44858219348809,22.80241273594237,21.83920737037239,22.16355203428881,4.5435896e+07
2020-07-13T00:00:00.000Z,22.220628937672647,24.277365628537833,22.141902174385944,23.45073461402742,5.8491069e+07
2020-07-14T00:00:00.000Z,23.30312193286485,23.440893768616586,22.446968382121927,23.066941643004736,4.2532392e+07
2020-07-15T00:00:00.000Z,23.066941643004736,23.204713478756467,21.866358502882473,21.866358502882473,3.6657824e+07
2020-07-16T00:00:00.000Z,22.240310628494328,22.476490918354443,20.508321836186802,20.833069734744466,4.0906903e+07
2020-07-17T00:00:00.000Z,20.86259227097698,20.980682415907037,19.799780966606455,20.016279565644894,3.2326015e+07
2020-07-20T00:00:00.000Z,20.56736690865183,20.91179649803117,19.93755280235819,20.57720775406267,2.7143517e+07
2020-07-21T00:00:00.000Z,20.86259227097698,21.305430314464697,20.25245985550501,20.449276763721777,2.7882547e+07
2020-07-22T00:00:00.000Z,19.740735894141423,20.665775362760215,19.612804903800527,20.262300700915848,3.5665711e+07
2020-07-23T00:00:00.000Z,20.006438720234055,20.242619010094174,19.44551053181628,19.92771195694735,2.5626919e+07
2020-07-24T00:00:00.000Z,19.87850772989316,20.124528865164113,18.481107681554136,18.83537811634431,3.012257e+07
2020-07-27T00:00:00.000Z,18.796014734700957,19.06171756079359,18.39254007285659,18.71728797141425,1.5668951e+07
2020-07-28T00:00:00.000Z,18.99283164291772,19.130603478669457,18.61887951730587,18.796014734700957,1.4101135e+07
2020-07-29T00:00:00.000Z,18.855059807165986,19.337261232297056,18.707447126003416,19.278216159832027,2.0211554e+07
2020-07-30T00:00:00.000Z,19.258534469010353,19.297897850653705,18.894423188809338,18.963309106685205,1.5399417e+07
2020-07-31T00:00:00.000Z,19.11092178784778,19.730895048730588,18.94362741586353,19.169966860312808,2.3429076e+07
2020-08-03T00:00:00.000Z,19.48487391345963,19.652168285443878,19.199489396545324,19.58328236756801,2.121561e+07
2020-08-04T00:00:00.000Z,19.593123212978853,19.92771195694735,19.43566968640544,19.48487391345963,2.1525687e+07
2020-08-05T00:00:00.000Z,19.58328236756801,19.671849976265555,19.189648551134486,19.43566968640544,1.4692314e+07
2020-08-06T00:00:00.000Z,19.671849976265555,19.93755280235819,19.219171087367002,19.87850772989316,2.2672941e+07
2020-08-07T00:00:00.000Z,19.799780966606455,19.799780966606455,18.83537811634431,19.11092178784778,2.1249947e+07
2020-08-10T00:00:00.000Z,19.022354179150234,19.4258288409946,18.894423188809338,19.189648551134486,1.1870332e+07
2020-08-11T00:00:00.000Z,19.04203586997191,19.169966860312808,18.500789372375813,18.549993599430003,1.5107627e+07
2020-08-12T00:00:00.000Z,18.40238091826743,18.63856120812755,18.0087471018339,18.38269922744575,1.2899141e+07
2020-08-13T00:00:00.000Z,18.40238091826743,18.599197826484193,18.29413161874821,18.40238091826743,8.322264e+06
2020-08-14T00:00:00.000Z,18.746810507646767,20.15405140139663,18.71728797141425,19.681690821676394,4.8181091e+07
2020-08-17T00:00:00.000Z,20.065483792699084,20.95115987967452,20.03596125646657,20.38039084584591,5.146121e+07
2020-08-18T00:00:00.000Z,20.222937319272496,20.488640145365128,19.80962181201729,20.016279565644894,2.9258573e+07
2020-08-19T00:00:00.000Z,19.967075338590703,20.026120411055732,19.366783768529572,19.504555604281308,2.3267033e+07
2020-08-20T00:00:00.000Z,19.278216159832027,19.848985193660646,19.219171087367002,19.58328236756801,1.8103391e+07
2020-08-21T00:00:00.000Z,19.740735894141423,19.799780966606455,19.20933024195616,19.504555604281308,1.5232444e+07
2020-08-24T00:00:00.000Z,19.760417584963097,20.547685217830153,19.760417584963097,20.114688019753277,3.0581688e+07
2020-08-25T00:00:00.000Z,20.016279565644894,20.7641838168686,19.93755280235819,20.38039084584591,3.1679743e+07
2020-08-26T00:00:00.000Z,20.321345773380877,20.390231691256744,19.534078140513824,19.681690821676394,2.2144022e+07
2020-08-27T00:00:00.000Z,19.740735894141423,19.868666884482323,19.48487391345963,19.563600676746336,1.6050645e+07
2020-08-28T00:00:00.000Z,19.514396449692143,19.632486594622204,18.845218961755148,19.632486594622204,2.0932945e+07
2020-08-31T00:00:00.000Z,19.740735894141423,20.321345773380877,19.642327440033043,19.780099275784778,2.4852703e+07
2020-09-01T00:00:00.000Z,19.671849976265555,20.04580210187741,19.49471475887047,19.730895048730588,1.3187368e+07
2020-09-02T00:00:00.000Z,19.750576739552262,19.85882603907148,19.238852778188676,19.58328236756801,1.4926363e+07
2020-09-03T00:00:00.000Z,19.49471475887047,19.780099275784778,19.347102077707895,19.39630630476209,1.391522e+07
2020-09-04T00:00:00.000Z,18.973149952096044,19.317579541475382,18.914104879631015,19.189648551134486,1.1431881e+07
2020-09-07T00:00:00.000Z,19.16012601490197,19.317579541475382,18.579516135662516,18.66808374436006,1.4992921e+07
2020-09-08T00:00:00.000Z,18.6779245897709,19.120762633258618,18.45158514532162,19.091240097026102,1.2051513e+07
2020-09-09T00:00:00.000Z,18.99283164291772,18.99283164291772,18.530311908608326,18.648402053538383,1.0678424e+07
2020-09-10T00:00:00.000Z,18.805855580111796,18.923945725041854,17.979224565601385,18.166200628407314,1.3084857e+07
2020-09-11T00:00:00.000Z,17.900497802314682,18.195723164639826,17.802089348206298,18.156359782996475,8.228938e+06
2020-09-14T00:00:00.000Z,18.363017536624078,18.40238091826743,18.0087471018339,18.205564010050665,7.531879e+06
2020-09-15T00:00:00.000Z,18.136678092174797,18.205564010050665,17.96938372019055,18.087473865120607,6.335097e+06
2020-09-16T00:00:00.000Z,18.087473865120607,18.185882319228988,17.84145272984965,17.979224565601385,6.866989e+06
2020-09-17T00:00:00.000Z,17.96938372019055,18.07763301970977,17.69384004868708,17.890656956903843,7.948384e+06
2020-09-18T00:00:00.000Z,17.890656956903843,18.76649219846844,17.81193019361714,18.589356981073355,1.6367932e+07
2020-09-21T00:00:00.000Z,18.95346826127437,19.022354179150234,18.372858382034917,18.39254007285659,1.110473e+07
2020-09-22T00:00:00.000Z,18.254768237104855,18.756651353057602,18.156359782996475,18.353176691213235,9.77338e+06
2020-09-23T00:00:00.000Z,18.40238091826743,18.530311908608326,18.156359782996475,18.215404855461504,6.074621e+06
2020-09-24T00:00:00.000Z,18.038269638066414,18.10715555594228,17.73320343033043,17.743044275741273,8.483391e+06
2020-09-25T00:00:00.000Z,17.782407657384624,17.92017949313636,17.615113285400373,17.79224850279546,6.024122e+06
2020-09-28T00:00:00.000Z,17.79224850279546,17.939861183958033,17.713521739508757,17.821771039027976,4.266346e+06
2020-09-29T00:00:00.000Z,17.95954287477971,18.146518937585636,17.861134420671327,17.910338647725517,6.512977e+06
2020-09-30T00:00:00.000Z,17.92017949313636,18.0087471018339,17.615113285400373,17.762725966562947,5.845991e+06
2020-10-09T00:00:00.000Z,18.038269638066414,18.284290773337368,18.038269638066414,18.10715555594228,7.44746e+06
2020-10-12T00:00:00.000Z,18.589356981073355,18.963309106685205,18.579516135662516,18.72712881682509,1.413409e+07
2020-10-13T00:00:00.000Z,18.55983444484084,18.61887951730587,18.372858382034917,18.549993599430003,8.322109e+06
2020-10-14T00:00:00.000Z,18.461425990732458,18.500789372375813,18.244927391694016,18.284290773337368,6.938361e+06
2020-10-15T00:00:00.000Z,18.30397246415905,18.44174429991078,18.17604147381815,18.215404855461504,5.615925e+06
2020-10-16T00:00:00.000Z,18.215404855461504,18.30397246415905,18.02842879265558,18.23508654628318,4.830283e+06
2020-10-19T00:00:00.000Z,18.29413161874821,18.55983444484084,18.048110483477252,18.097314710531446,6.699333e+06
2020-10-20T00:00:00.000Z,17.949702029368872,18.17604147381815,17.900497802314682,18.136678092174797,5.017751e+06
2020-10-21T00:00:00.000Z,18.136678092174797,18.136678092174797,17.831611884438814,17.900497802314682,5.560894e+06
2020-10-22T00:00:00.000Z,17.92017949313636,18.17604147381815,17.782407657384624,18.087473865120607,5.582604e+06
2020-10-23T00:00:00.000Z,18.06779217429893,18.264609082515694,17.802089348206298,17.821771039027976,6.35081e+06
2020-10-26T00:00:00.000Z,17.723362584919595,17.880816111493008,17.62495413081121,17.743044275741273,5.950545e+06
2020-10-27T00:00:00.000Z,17.339569613896906,17.752885121152108,17.339569613896906,17.63479497622205,5.06815e+06
2020-10-28T00:00:00.000Z,17.565909058346183,17.713521739508757,17.221479468966844,17.713521739508757,6.850621e+06
2020-10-29T00:00:00.000Z,17.41829637718361,17.713521739508757,17.41829637718361,17.664317512454563,5.731004e+06
2020-10-30T00:00:00.000Z,17.595431594578695,17.861134420671327,17.30020623225355,17.447818913416125,7.774791e+06
2020-11-02T00:00:00.000Z,17.47734144964864,17.743044275741273,16.97545833369589,17.073866787804274,9.470053e+06
2020-11-03T00:00:00.000Z,17.09354847862595,17.506863985881154,16.93609495205254,17.36909215012942,7.463295e+06
2020-11-04T00:00:00.000Z,17.378932995540257,17.437978068005286,17.064025942393435,17.132911860269303,6.024812e+06
2020-11-05T00:00:00.000Z,17.4675006042378,17.802089348206298,17.260842850610196,17.69384004868708,1.0236332e+07
2020-11-06T00:00:00.000Z,17.713521739508757,18.01858794724474,17.605272439989534,17.79224850279546,1.0837052e+07
2020-11-09T00:00:00.000Z,17.861134420671327,18.579516135662516,17.79224850279546,18.323654154980723,1.7489037e+07
2020-11-10T00:00:00.000Z,18.33349500039156,18.44174429991078,18.01858794724474,18.126837246763962,1.0032352e+07
2020-11-11T00:00:00.000Z,18.06779217429893,18.195723164639826,17.723362584919595,17.723362584919595,6.506796e+06
2020-11-12T00:00:00.000Z,17.73320343033043,17.949702029368872,17.615113285400373,17.64463582163289,5.124753e+06
2020-11-13T00:00:00.000Z,17.546227367524505,17.762725966562947,17.388773840951096,17.73320343033043,4.786998e+06
2020-11-16T00:00:00.000Z,17.910338647725517,18.0087471018339,17.79224850279546,17.96938372019055,6.284314e+06
2020-11-17T00:00:00.000Z,17.821771039027976,17.890656956903843,17.516704831291992,17.802089348206298,6.256514e+06
2020-11-18T00:00:00.000Z,17.802089348206298,18.057951328888095,17.713521739508757,17.831611884438814,6.159196e+06
2020-11-19T00:00:00.000Z,17.743044275741273,17.949702029368872,17.743044275741273,17.930020338547195,5.784839e+06
2020-11-20T00:00:00.000Z,17.890656956903843,18.0087471018339,17.79224850279546,17.92017949313636,4.53859e+06
2020-11-23T00:00:00.000Z,17.880816111493008,18.29413161874821,17.73320343033043,18.087473865120607,1.0552713e+07
2020-11-24T00:00:00.000Z,18.0087471018339,18.185882319228988,17.96938372019055,18.01858794724474,5.474765e+06
2020-11-25T00:00:00.000Z,18.156359782996475,18.166200628407314,17.68399920327624,17.68399920327624,8.439787e+06
2020-11-26T00:00:00.000Z,17.63479497622205,17.762725966562947,17.516704831291992,17.58559074916786,5.774705e+06
2020-11-27T00:00:00.000Z,17.516704831291992,17.73320343033043,17.437978068005286,17.69384004868708,4.419368e+06
2020-11-30T00:00:00.000Z,17.615113285400373,18.323654154980723,17.615113285400373,17.81193019361714,2.193269e+07
2020-12-01T00:00:00.000Z,17.703680894097914,18.481107681554136,17.703680894097914,18.30397246415905,1.8146123e+07
2020-12-02T00:00:00.000Z,18.471266836143297,18.599197826484193,18.126837246763962,18.284290773337368,1.7725988e+07
2020-12-03T00:00:00.000Z,18.264609082515694,18.431903454499945,18.156359782996475,18.264609082515694,1.0130939e+07
2020-12-04T00:00:00.000Z,18.215404855461504,18.29413161874821,17.900497802314682,17.96938372019055,1.1181118e+07
2020-12-07T00:00:00.000Z,18.0087471018339,18.057951328888095,17.752885121152108,17.762725966562947,7.371213e+06
2020-12-08T00:00:00.000Z,17.713521739508757,17.939861183958033,17.69384004868708,17.81193019361714,4.526162e+06
2020-12-09T00:00:00.000Z,17.821771039027976,18.0087471018339,17.31988792307523,17.329728768486063,9.308283e+06
2020-12-10T00:00:00.000Z,17.30020623225355,17.41829637718361,17.024662560750084,17.113230169447625,8.444087e+06
2020-12-11T00:00:00.000Z,17.113230169447625,17.221479468966844,16.512938599386498,16.542461135619007,1.2627522e+07
2020-12-14T00:00:00.000Z,16.611347053494875,16.631028744316552,16.394848454456437,16.611347053494875,5.896465e+06
2020-12-15T00:00:00.000Z,16.581824517262366,16.778641425479126,16.48341606315398,16.778641425479126,5.255241e+06
2020-12-16T00:00:00.000Z,16.778641425479126,16.82784565253332,16.49325690856482,16.621187898905717,4.069846e+06
2020-12-17T00:00:00.000Z,16.503097753975656,16.82784565253332,16.31612169116973,16.798323116300804,7.549372e+06
2020-12-18T00:00:00.000Z,16.788482270889965,16.86720903417667,16.434211836099788,16.522779444797333,6.128864e+06
2020-12-21T00:00:00.000Z,16.49325690856482,16.739278043835775,16.345644227402246,16.670392125959907,6.164211e+06
2020-12-22T00:00:00.000Z,16.542461135619007,16.611347053494875,15.873283647682012,15.94216956555788,1.0429992e+07
2020-12-23T00:00:00.000Z,15.922487874736204,16.09962309213129,15.774875193573632,15.873283647682012,6.84068e+06
2020-12-24T00:00:00.000Z,15.873283647682012,15.971692101790394,15.204106159745015,15.204106159745015,8.982468e+06
2020-12-25T00:00:00.000Z,15.204106159745015,15.646944203232733,15.164742778101662,15.44028644960513,7.168308e+06
2020-12-28T00:00:00.000Z,15.400923067961779,15.696148430286923,15.1745836235125,15.391082222550942,6.081616e+06
2020-12-29T00:00:00.000Z,15.479649831248485,15.833920266038659,15.410763913372618,15.617421667000219,7.033637e+06
2020-12-30T00:00:00.000Z,15.55837659453519,15.784716038984469,15.45996814042681,15.637103357821896,8.591495e+06
